match_number,stage,team,opponent,match_duration,shirt_number,player,total_distance_m,zone1_distance_m,zone2_distance_m,zone3_distance_m,zone4_distance_m,zone5_distance_m,high_speed_runs,sprints,top_speed_kmh,passes_attempted,passes_completed,pass_completion_pct,switches_of_play,crosses_attempted,crosses_completed,line_breaks_attempted,line_breaks_completed,line_break_completion_pct,ball_progressions,take_ons,step_ins,attempts_at_goal,goals,total_offers,offers_in_front,offers_in_between,offers_out_to_in,offers_in_to_out,offers_in_behind,offers_no_movement,offers_received,tackles_made,tackles_won,blocks,interceptions,pressures_direct,pressures_indirect,duels_won_aerial,duels_won_physical,possession_contests_won,clearances,loose_ball_receptions,pushing_on,pushing_on_into_pressing,possession_regains,possession_interrupted,player_lineup,position,started,minutes,source_url,minutes_source_url,minutes_note,high_intensity_distance_m
77,Round of 32,France,Sweden,90,16,Mike Maignan,5162.5,3893.7,1130.2,134.1,4.5,0.0,13.0,0.0,21.6,31.0,22.0,71.0,0.0,0.0,0.0,12.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,Mike Maignan,GK,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M77-FRA-V-SWE.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M77-FRA-V-SWE.pdf,Paired substitution times on the FIFA PMSR team-summary page.,4.5
77,Round of 32,France,Sweden,90,17,William Saliba,9603.7,4352.1,3876.1,837.3,356.1,182.1,69.0,33.0,33.4,50.0,48.0,96.0,0.0,0.0,0.0,9.0,9.0,100.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3,1,2.0,4.0,7.0,2.0,4.0,0.0,4.0,3.0,2.0,4.0,1.0,7.0,4.0,William Saliba,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M77-FRA-V-SWE.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M77-FRA-V-SWE.pdf,Paired substitution times on the FIFA PMSR team-summary page.,538.2
77,Round of 32,France,Sweden,90,19,Theo Hernandez,1880.0,592.0,862.8,274.7,79.7,70.7,22.0,6.0,30.6,12.0,12.0,100.0,0.0,1.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,2.0,4.0,3.0,1.0,0.0,Theo Hernandez,DF,False,12.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M77-FRA-V-SWE.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M77-FRA-V-SWE.pdf,Paired substitution times on the FIFA PMSR team-summary page.,150.4
77,Round of 32,France,Sweden,90,20,Desire Doue,2287.0,757.6,910.6,307.2,189.8,121.8,25.0,15.0,31.3,5.0,4.0,80.0,0.0,2.0,1.0,1.0,1.0,100.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2,0,1.0,0.0,2.0,8.0,0.0,1.0,1.0,0.0,0.0,6.0,5.0,0.0,2.0,Desire Doue,FW,False,15.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M77-FRA-V-SWE.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M77-FRA-V-SWE.pdf,Paired substitution times on the FIFA PMSR team-summary page.,311.6
77,Round of 32,France,Sweden,90,22,Jean-philippe Mateta,1294.7,381.2,574.9,169.4,112.0,57.1,12.0,8.0,28.7,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1,0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,Jean-philippe Mateta,FW,False,5.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M77-FRA-V-SWE.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M77-FRA-V-SWE.pdf,Paired substitution times on the FIFA PMSR team-summary page.,169.1
77,Round of 32,France,Sweden,90,24,Rayan Cherki,1352.1,303.8,528.8,344.9,109.5,65.1,33.0,7.0,29.8,2.0,1.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,Rayan Cherki,MF,False,5.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M77-FRA-V-SWE.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M77-FRA-V-SWE.pdf,Paired substitution times on the FIFA PMSR team-summary page.,174.6
89,Round of 16,France,Paraguay,90,3,Lucas Digne,10384.1,4821.3,3454.4,1457.3,493.8,157.3,128.0,40.0,30.2,62.0,54.0,87.0,0.0,3.0,0.0,13.0,9.0,69.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,1.0,0.0,0.0,13.0,8.0,5.0,2,2,2.0,0.0,0.0,8.0,3.0,0.0,4.0,4.0,5.0,10.0,5.0,4.0,4.0,Lucas Digne,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,651.1
89,Round of 16,France,Paraguay,90,4,Dayot Upamecano,9737.2,4237.0,4069.5,929.8,340.0,160.9,88.0,24.0,32.8,66.0,60.0,91.0,0.0,0.0,0.0,16.0,13.0,81.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,10.0,8.0,5,2,5.0,5.0,4.0,3.0,0.0,0.0,0.0,2.0,18.0,7.0,2.0,10.0,6.0,Dayot Upamecano,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,500.9
89,Round of 16,France,Paraguay,90,5,Jules Kounde,10294.3,4153.7,3967.7,1333.0,636.1,203.9,107.0,47.0,31.7,64.0,60.0,94.0,0.0,1.0,0.0,21.0,19.0,90.0,4.0,1.0,3.0,0.0,0.0,46.0,7.0,2.0,0.0,0.0,22.0,15.0,14.0,2,0,1.0,1.0,0.0,8.0,2.0,0.0,2.0,3.0,6.0,12.0,7.0,2.0,4.0,Jules Kounde,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,840.0
89,Round of 16,France,Paraguay,90,6,Manu Kone,9937.8,3999.5,4275.3,1241.0,320.2,101.7,96.0,19.0,29.8,70.0,66.0,94.0,0.0,0.0,0.0,10.0,10.0,100.0,2.0,2.0,0.0,3.0,0.0,6.0,3.0,1.0,0.0,0.0,1.0,1.0,4.0,4,0,1.0,1.0,7.0,4.0,3.0,0.0,3.0,2.0,10.0,8.0,1.0,2.0,4.0,Manu Kone,MF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,421.9
89,Round of 16,France,Paraguay,90,7,Ousmane Dembele,8009.6,3871.0,2873.5,888.5,326.9,49.7,73.0,22.0,26.5,43.0,32.0,74.0,0.0,12.0,0.0,6.0,4.0,67.0,2.0,2.0,0.0,2.0,0.0,26.0,6.0,5.0,1.0,0.0,10.0,4.0,11.0,0,0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,Ousmane Dembele,FW,True,84.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,376.59999999999997
89,Round of 16,France,Paraguay,90,10,Kylian Mbappe,8290.1,4515.4,2691.3,682.6,226.4,174.4,58.0,23.0,36.5,28.0,23.0,82.0,0.0,0.0,0.0,7.0,5.0,71.0,7.0,7.0,0.0,5.0,1.0,44.0,16.0,10.0,0.0,1.0,10.0,7.0,16.0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,Kylian Mbappe,FW,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,400.8
89,Round of 16,France,Paraguay,90,11,Michael Olise,11621.5,3973.1,5165.8,1716.2,649.4,117.1,122.0,39.0,30.5,63.0,58.0,92.0,0.0,3.0,0.0,13.0,12.0,92.0,4.0,4.0,0.0,0.0,0.0,44.0,14.0,16.0,0.0,3.0,6.0,5.0,14.0,0,0,2.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,1.0,1.0,Michael Olise,FW,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,766.5
89,Round of 16,France,Paraguay,90,12,Bradley Barcola,6146.2,2755.7,2465.4,679.8,165.4,79.9,44.0,16.0,31.8,13.0,12.0,92.0,0.0,0.0,0.0,2.0,2.0,100.0,7.0,7.0,0.0,1.0,0.0,10.0,1.0,0.0,1.0,1.0,4.0,3.0,5.0,2,1,0.0,0.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,Bradley Barcola,FW,True,61.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,245.3
89,Round of 16,France,Paraguay,90,14,Adrien Rabiot,10499.0,4524.8,4040.5,1404.4,479.4,49.9,109.0,31.0,30.8,55.0,47.0,85.0,1.0,1.0,0.0,18.0,15.0,83.0,2.0,0.0,2.0,3.0,0.0,28.0,10.0,1.0,0.0,0.0,11.0,6.0,7.0,0,0,1.0,1.0,1.0,7.0,5.0,0.0,5.0,4.0,5.0,4.0,0.0,6.0,2.0,Adrien Rabiot,MF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,529.3
89,Round of 16,France,Paraguay,90,16,Mike Maignan,5546.3,3850.1,1446.6,224.7,12.4,12.4,23.0,2.0,29.6,34.0,29.0,85.0,0.0,0.0,0.0,7.0,4.0,57.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,Mike Maignan,GK,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,24.8
89,Round of 16,France,Paraguay,90,17,William Saliba,8903.6,4360.9,3149.6,859.4,359.4,174.4,80.0,31.0,34.1,65.0,63.0,97.0,0.0,0.0,0.0,6.0,5.0,83.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,1,0,3.0,0.0,3.0,2.0,4.0,0.0,4.0,11.0,11.0,0.0,0.0,8.0,6.0,William Saliba,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,533.8
89,Round of 16,France,Paraguay,90,20,Desire Doue,3631.1,1429.2,1431.2,414.7,171.5,184.6,36.0,15.0,33.5,19.0,17.0,89.0,1.0,0.0,0.0,3.0,3.0,100.0,6.0,6.0,0.0,1.0,0.0,11.0,4.0,0.0,0.0,0.0,3.0,4.0,5.0,2,0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,2.0,Desire Doue,FW,False,29.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,356.1
89,Round of 16,France,Paraguay,90,24,Rayan Cherki,1832.7,665.8,701.6,251.3,131.5,82.4,22.0,10.0,30.1,5.0,5.0,100.0,1.0,0.0,0.0,3.0,2.0,67.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Rayan Cherki,MF,False,6.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M89-PAR-V-FRA.pdf,Paired substitution times on the FIFA PMSR team-summary page.,213.9
97,Quarter-final,France,Morocco,90,2,Malo Gusto,1271.7,401.1,602.3,148.7,110.6,9.1,16.0,6.0,26.0,5.0,5.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,Malo Gusto,DF,False,3.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,Paired substitution times on the FIFA PMSR team-summary page.,119.69999999999999
97,Quarter-final,France,Morocco,90,3,Lucas Digne,10002.9,4935.9,3517.5,1039.5,380.5,129.4,89.0,34.0,28.5,53.0,51.0,96.0,1.0,3.0,0.0,18.0,15.0,83.0,1.0,0.0,1.0,1.0,0.0,18.0,2.0,0.0,0.0,0.0,10.0,6.0,4.0,3,0,5.0,3.0,1.0,16.0,2.0,0.0,2.0,1.0,2.0,23.0,10.0,5.0,4.0,Lucas Digne,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,Paired substitution times on the FIFA PMSR team-summary page.,509.9
97,Quarter-final,France,Morocco,90,4,Dayot Upamecano,9873.8,4417.0,4055.3,850.1,337.3,214.0,64.0,26.0,34.7,63.0,59.0,94.0,1.0,0.0,0.0,16.0,16.0,100.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4,1,1.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,6.0,6.0,3.0,1.0,3.0,Dayot Upamecano,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,Paired substitution times on the FIFA PMSR team-summary page.,551.3
97,Quarter-final,France,Morocco,90,5,Jules Kounde,9302.2,3636.4,3610.8,1214.5,620.8,219.6,107.0,38.0,30.3,40.0,38.0,95.0,0.0,1.0,0.0,10.0,8.0,80.0,1.0,0.0,1.0,1.0,0.0,29.0,7.0,1.0,0.0,0.0,9.0,12.0,11.0,1,0,4.0,0.0,0.0,22.0,3.0,0.0,3.0,3.0,3.0,22.0,10.0,4.0,2.0,Jules Kounde,DF,True,87.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,Paired substitution times on the FIFA PMSR team-summary page.,840.4
97,Quarter-final,France,Morocco,90,6,Manu Kone,7862.4,2787.8,3384.7,1345.4,243.9,100.6,97.0,14.0,30.2,37.0,34.0,92.0,1.0,0.0,0.0,14.0,12.0,86.0,2.0,1.0,1.0,1.0,0.0,13.0,6.0,2.0,1.0,0.0,1.0,3.0,6.0,3,2,4.0,1.0,4.0,15.0,1.0,0.0,2.0,0.0,4.0,19.0,4.0,6.0,3.0,Manu Kone,MF,True,71.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,Paired substitution times on the FIFA PMSR team-summary page.,344.5
97,Quarter-final,France,Morocco,90,7,Ousmane Dembele,10686.9,4170.1,3989.5,1568.1,804.4,154.9,133.0,44.0,29.3,38.0,29.0,76.0,2.0,3.0,3.0,10.0,5.0,50.0,1.0,1.0,0.0,4.0,1.0,38.0,3.0,5.0,2.0,2.0,18.0,8.0,10.0,4,0,0.0,0.0,3.0,31.0,2.0,0.0,2.0,1.0,4.0,29.0,19.0,0.0,1.0,Ousmane Dembele,FW,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,Paired substitution times on the FIFA PMSR team-summary page.,959.3
97,Quarter-final,France,Morocco,90,10,Kylian Mbappe,6991.6,3680.2,2178.3,662.7,267.3,203.0,60.0,23.0,35.1,31.0,26.0,84.0,0.0,1.0,0.0,10.0,6.0,60.0,8.0,6.0,2.0,4.0,1.0,48.0,7.0,16.0,1.0,2.0,19.0,3.0,21.0,0,0,1.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,1.0,Kylian Mbappe,FW,True,77.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,Paired substitution times on the FIFA PMSR team-summary page.,470.3
97,Quarter-final,France,Morocco,90,11,Michael Olise,11785.0,3854.2,4991.9,1767.0,859.6,312.3,156.0,58.0,30.2,49.0,41.0,84.0,0.0,1.0,1.0,16.0,12.0,75.0,13.0,9.0,4.0,3.0,0.0,48.0,16.0,15.0,1.0,3.0,9.0,4.0,22.0,3,0,3.0,0.0,3.0,35.0,0.0,0.0,1.0,0.0,6.0,29.0,14.0,0.0,1.0,Michael Olise,FW,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,Paired substitution times on the FIFA PMSR team-summary page.,1171.9
97,Quarter-final,France,Morocco,90,12,Bradley Barcola,2147.4,841.5,868.0,213.3,87.0,137.6,19.0,7.0,35.5,6.0,6.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,Bradley Barcola,FW,False,13.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,Paired substitution times on the FIFA PMSR team-summary page.,224.6
97,Quarter-final,France,Morocco,90,14,Adrien Rabiot,10766.5,4501.0,4429.5,1181.8,488.9,165.3,110.0,30.0,28.7,46.0,46.0,100.0,0.0,1.0,0.0,11.0,11.0,100.0,4.0,2.0,2.0,1.0,0.0,55.0,19.0,10.0,1.0,2.0,11.0,12.0,13.0,3,1,4.0,4.0,4.0,22.0,4.0,0.0,4.0,5.0,4.0,39.0,11.0,7.0,6.0,Adrien Rabiot,MF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,Paired substitution times on the FIFA PMSR team-summary page.,654.2
97,Quarter-final,France,Morocco,90,16,Mike Maignan,5411.6,4073.7,1153.7,136.1,44.7,3.4,14.0,3.0,25.6,21.0,16.0,76.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,Mike Maignan,GK,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,Paired substitution times on the FIFA PMSR team-summary page.,48.1
97,Quarter-final,France,Morocco,90,17,William Saliba,8822.7,4446.2,3265.7,684.0,313.0,113.9,61.0,19.0,30.3,57.0,55.0,96.0,0.0,0.0,0.0,5.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0,0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,6.0,4.0,6.0,1.0,5.0,4.0,William Saliba,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,Paired substitution times on the FIFA PMSR team-summary page.,426.9
97,Quarter-final,France,Morocco,90,18,Warren Zaire-emery,3061.8,863.9,1450.8,516.1,152.5,78.4,40.0,13.0,33.0,13.0,11.0,85.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,3.0,1.0,1.0,2.0,2.0,7.0,2,0,2.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,1.0,11.0,8.0,2.0,1.0,Warren Zaire-emery,MF,False,19.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,Paired substitution times on the FIFA PMSR team-summary page.,230.9
97,Quarter-final,France,Morocco,90,20,Desire Doue,8249.4,3413.0,3129.6,1026.6,467.2,213.1,86.0,39.0,30.3,38.0,33.0,87.0,0.0,1.0,1.0,11.0,10.0,91.0,10.0,9.0,1.0,3.0,0.0,32.0,8.0,2.0,2.0,4.0,5.0,11.0,16.0,3,2,4.0,0.0,5.0,32.0,1.0,0.0,1.0,0.0,5.0,34.0,21.0,3.0,3.0,Desire Doue,FW,True,77.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,Paired substitution times on the FIFA PMSR team-summary page.,680.3
97,Quarter-final,France,Morocco,90,22,Jean-philippe Mateta,2338.0,727.8,1099.3,286.3,120.3,104.3,22.0,9.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,11.0,0.0,4.0,0.0,0.0,7.0,0.0,1.0,0,0,1.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,1.0,Jean-philippe Mateta,FW,False,13.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M97-FRA-V-MAR.pdf,Paired substitution times on the FIFA PMSR team-summary page.,224.6
101,Semi-final,France,Spain,90,3,Lucas Digne,7855.8,3571.3,2645.1,1070.0,398.3,171.1,94.0,34.0,30.0,44.0,37.0,84.0,0.0,3.0,0.0,15.0,12.0,80.0,1.0,0.0,1.0,0.0,0.0,28.0,4.0,1.0,1.0,0.0,6.0,16.0,10.0,1,1,1.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,6.0,21.0,4.0,2.0,1.0,Lucas Digne,DF,True,72.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,Paired substitution times on the FIFA PMSR team-summary page.,569.4
101,Semi-final,France,Spain,90,4,Dayot Upamecano,10579.3,4196.2,4706.2,1103.0,414.0,160.0,89.0,34.0,30.4,56.0,50.0,89.0,0.0,0.0,0.0,18.0,17.0,94.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,1.0,0.0,0.0,0.0,11.0,9.0,1,0,5.0,0.0,0.0,7.0,3.0,0.0,4.0,2.0,11.0,12.0,3.0,3.0,4.0,Dayot Upamecano,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M101-FRA-V-ESP.pdf,Paired substitution times on the FIFA PMSR team-summary page.,574.0
